Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,2,asymmetric,symmetric,0.3899934442958314
100% Corpus,3,0.01,0.01,0.4163520662144156
100% Corpus,3,0.01,0.31,0.4130549097362414
100% Corpus,3,0.01,0.61,0.3952542363198388
100% Corpus,3,0.01,0.9099999999999999,0.4093113009229395
100% Corpus,3,0.01,symmetric,0.405624876035763
100% Corpus,3,0.31,0.01,0.3833302913403069
100% Corpus,3,0.31,0.31,0.4064274438398452
100% Corpus,3,0.31,0.61,0.4088124567215138
100% Corpus,3,0.31,0.9099999999999999,0.4002404328183589
100% Corpus,3,0.31,symmetric,0.4095555916057451
100% Corpus,3,0.61,0.01,0.4056346627967765
100% Corpus,3,0.61,0.31,0.4003114850762651
100% Corpus,3,0.61,0.61,0.398836292527623
100% Corpus,3,0.61,0.9099999999999999,0.3997732381883501
100% Corpus,3,0.61,symmetric,0.4066110217245597
100% Corpus,3,0.9099999999999999,0.01,0.4092683339915177
100% Corpus,3,0.9099999999999999,0.31,0.4153250159140078
100% Corpus,3,0.9099999999999999,0.61,0.4083400539014967
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.40419109263053
100% Corpus,3,0.9099999999999999,symmetric,0.4139011983799674
100% Corpus,3,symmetric,0.01,0.4055461341162463
100% Corpus,3,symmetric,0.31,0.4059750773206386
100% Corpus,3,symmetric,0.61,0.4022510921337607
100% Corpus,3,symmetric,0.9099999999999999,0.3947114826408589
100% Corpus,3,symmetric,symmetric,0.4246153087391049
100% Corpus,3,asymmetric,0.01,0.3978738900372011
100% Corpus,3,asymmetric,0.31,0.4048466685271013
100% Corpus,3,asymmetric,0.61,0.4004138065977451
100% Corpus,3,asymmetric,0.9099999999999999,0.3813077573996035
100% Corpus,3,asymmetric,symmetric,0.4098500818872316
100% Corpus,4,0.01,0.01,0.3351811479961069
100% Corpus,4,0.01,0.31,0.3475597006376611
100% Corpus,4,0.01,0.61,0.3335976681887124
100% Corpus,4,0.01,0.9099999999999999,0.3564316353856496
100% Corpus,4,0.01,symmetric,0.3648229884568714
100% Corpus,4,0.31,0.01,0.3353109974056975
100% Corpus,4,0.31,0.31,0.3554133870657285
100% Corpus,4,0.31,0.61,0.3446310666388865
100% Corpus,4,0.31,0.9099999999999999,0.3604041489182348
100% Corpus,4,0.31,symmetric,0.3474280273963744
100% Corpus,4,0.61,0.01,0.3675342575480688
100% Corpus,4,0.61,0.31,0.3617818447786328
100% Corpus,4,0.61,0.61,0.3432411155507178
100% Corpus,4,0.61,0.9099999999999999,0.3614678950952618
100% Corpus,4,0.61,symmetric,0.3539682967875473
100% Corpus,4,0.9099999999999999,0.01,0.3365234085388342
100% Corpus,4,0.9099999999999999,0.31,0.3769903610075266
100% Corpus,4,0.9099999999999999,0.61,0.3456788237312055
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3254456384584985
100% Corpus,4,0.9099999999999999,symmetric,0.350450338963569
100% Corpus,4,symmetric,0.01,0.3437524212820374
100% Corpus,4,symmetric,0.31,0.369548089413234
100% Corpus,4,symmetric,0.61,0.343709223652907
100% Corpus,4,symmetric,0.9099999999999999,0.3595315459697157
100% Corpus,4,symmetric,symmetric,0.3565729028358309
100% Corpus,4,asymmetric,0.01,0.3921995464239231
100% Corpus,4,asymmetric,0.31,0.378649589341233
100% Corpus,4,asymmetric,0.61,0.366685581172628
100% Corpus,4,asymmetric,0.9099999999999999,0.3537530022701201
100% Corpus,4,asymmetric,symmetric,0.3707911537948776
100% Corpus,5,0.01,0.01,0.3862034433166846
100% Corpus,5,0.01,0.31,0.3233612301998413
100% Corpus,5,0.01,0.61,0.3140754374464291
100% Corpus,5,0.01,0.9099999999999999,0.3745859774963539
100% Corpus,5,0.01,symmetric,0.3485201765875365
100% Corpus,5,0.31,0.01,0.3631331065894947
100% Corpus,5,0.31,0.31,0.3355559113283144
100% Corpus,5,0.31,0.61,0.3495885417668237
100% Corpus,5,0.31,0.9099999999999999,0.339361407952276
100% Corpus,5,0.31,symmetric,0.3333229294474025
100% Corpus,5,0.61,0.01,0.3677666054944325
100% Corpus,5,0.61,0.31,0.3306747624079188
100% Corpus,5,0.61,0.61,0.3420825421000576
100% Corpus,5,0.61,0.9099999999999999,0.4421489751052559
100% Corpus,5,0.61,symmetric,0.3543042269451287
100% Corpus,5,0.9099999999999999,0.01,0.3798643292084145
100% Corpus,5,0.9099999999999999,0.31,0.3556425484910152
100% Corpus,5,0.9099999999999999,0.61,0.3687461665050506
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3262070485143935
100% Corpus,5,0.9099999999999999,symmetric,0.3785126005670111
100% Corpus,5,symmetric,0.01,0.3779550629712656
100% Corpus,5,symmetric,0.31,0.3441873962448157
100% Corpus,5,symmetric,0.61,0.3220776482768258
100% Corpus,5,symmetric,0.9099999999999999,0.4346478831261844
100% Corpus,5,symmetric,symmetric,0.3589279998471553
100% Corpus,5,asymmetric,0.01,0.3501962985723145
100% Corpus,5,asymmetric,0.31,0.3482946239045709
100% Corpus,5,asymmetric,0.61,0.3744827206041032
100% Corpus,5,asymmetric,0.9099999999999999,0.5167384723103409
100% Corpus,5,asymmetric,symmetric,0.3612856883756293
100% Corpus,6,0.01,0.01,0.3888817667400653
100% Corpus,6,0.01,0.31,0.3728520167786794
100% Corpus,6,0.01,0.61,0.4588398209079967
100% Corpus,6,0.01,0.9099999999999999,0.4491309060829133
100% Corpus,6,0.01,symmetric,0.3969580302174593
100% Corpus,6,0.31,0.01,0.3821957106957772
100% Corpus,6,0.31,0.31,0.3688206514493689
100% Corpus,6,0.31,0.61,0.4451249188029996
100% Corpus,6,0.31,0.9099999999999999,0.4577619993987247
100% Corpus,6,0.31,symmetric,0.3788253053877366
100% Corpus,6,0.61,0.01,0.3896224942847402
100% Corpus,6,0.61,0.31,0.3711524094526077
100% Corpus,6,0.61,0.61,0.4029972180813384
100% Corpus,6,0.61,0.9099999999999999,0.3419815915329354
100% Corpus,6,0.61,symmetric,0.3670935862031573
100% Corpus,6,0.9099999999999999,0.01,0.4182586046415814
100% Corpus,6,0.9099999999999999,0.31,0.3903484942310788
100% Corpus,6,0.9099999999999999,0.61,0.3996170973173421
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.3971128429497989
100% Corpus,6,0.9099999999999999,symmetric,0.391959959552789
100% Corpus,6,symmetric,0.01,0.3673965300126184
100% Corpus,6,symmetric,0.31,0.3799008414697796
100% Corpus,6,symmetric,0.61,0.3752342107693502
100% Corpus,6,symmetric,0.9099999999999999,0.4603383763209816
100% Corpus,6,symmetric,symmetric,0.3642265955643841
100% Corpus,6,asymmetric,0.01,0.3938165309707822
100% Corpus,6,asymmetric,0.31,0.3991674442031614
100% Corpus,6,asymmetric,0.61,0.4323612963457132
100% Corpus,6,asymmetric,0.9099999999999999,0.4721434716669816
100% Corpus,6,asymmetric,symmetric,0.3814977837846376
100% Corpus,7,0.01,0.01,0.3760403672737955
100% Corpus,7,0.01,0.31,0.3543541379830542
100% Corpus,7,0.01,0.61,0.4261982436151279
100% Corpus,7,0.01,0.9099999999999999,0.330805707766436
100% Corpus,7,0.01,symmetric,0.3536148905820703
100% Corpus,7,0.31,0.01,0.3675084671509249
100% Corpus,7,0.31,0.31,0.3577824898526383
100% Corpus,7,0.31,0.61,0.4752376182890892
100% Corpus,7,0.31,0.9099999999999999,0.4150843685061854
100% Corpus,7,0.31,symmetric,0.3322065557440436
100% Corpus,7,0.61,0.01,0.3603750381586885
100% Corpus,7,0.61,0.31,0.3742068833819258
100% Corpus,7,0.61,0.61,0.3965935362104907
100% Corpus,7,0.61,0.9099999999999999,0.3549011303376179
100% Corpus,7,0.61,symmetric,0.3439628745606989
100% Corpus,7,0.9099999999999999,0.01,0.4040765621678345
100% Corpus,7,0.9099999999999999,0.31,0.366833697917976
100% Corpus,7,0.9099999999999999,0.61,0.3576633760559269
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.3921170468107446
100% Corpus,7,0.9099999999999999,symmetric,0.3787695988170657
100% Corpus,7,symmetric,0.01,0.3468129249921902
100% Corpus,7,symmetric,0.31,0.3758372015363307
100% Corpus,7,symmetric,0.61,0.4426901970795926
100% Corpus,7,symmetric,0.9099999999999999,0.3725060247485569
100% Corpus,7,symmetric,symmetric,0.3628569507600349
100% Corpus,7,asymmetric,0.01,0.3743970972244716
100% Corpus,7,asymmetric,0.31,0.3951043290916222
100% Corpus,7,asymmetric,0.61,0.4640041949603769
100% Corpus,7,asymmetric,0.9099999999999999,0.4084284837371402
100% Corpus,7,asymmetric,symmetric,0.3764313629754036
100% Corpus,8,0.01,0.01,0.3669854066033129
100% Corpus,8,0.01,0.31,0.3664461377166959
100% Corpus,8,0.01,0.61,0.3564459534270945
100% Corpus,8,0.01,0.9099999999999999,0.3559259455293377
100% Corpus,8,0.01,symmetric,0.3632586879578926
100% Corpus,8,0.31,0.01,0.3607568228735861
100% Corpus,8,0.31,0.31,0.3794938572428987
100% Corpus,8,0.31,0.61,0.4445629050881622
100% Corpus,8,0.31,0.9099999999999999,0.3864935986426104
100% Corpus,8,0.31,symmetric,0.3787902323675511
100% Corpus,8,0.61,0.01,0.3621375764739039
100% Corpus,8,0.61,0.31,0.3521035082310142
100% Corpus,8,0.61,0.61,0.3612081515928038
100% Corpus,8,0.61,0.9099999999999999,0.3494676403884243
100% Corpus,8,0.61,symmetric,0.3428227361819116
100% Corpus,8,0.9099999999999999,0.01,0.3844310925282194
100% Corpus,8,0.9099999999999999,0.31,0.3666709162713362
100% Corpus,8,0.9099999999999999,0.61,0.3769247557758007
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.3455979138049962
100% Corpus,8,0.9099999999999999,symmetric,0.3960422126681241
100% Corpus,8,symmetric,0.01,0.3675410693809707
100% Corpus,8,symmetric,0.31,0.3672251976317998
100% Corpus,8,symmetric,0.61,0.3653786232015354
100% Corpus,8,symmetric,0.9099999999999999,0.3500946695096782
100% Corpus,8,symmetric,symmetric,0.3500138788071635
100% Corpus,8,asymmetric,0.01,0.3869615387297982
100% Corpus,8,asymmetric,0.31,0.401400410558926
100% Corpus,8,asymmetric,0.61,0.4288464577304189
100% Corpus,8,asymmetric,0.9099999999999999,0.4554725791156825
100% Corpus,8,asymmetric,symmetric,0.3906179403742086
100% Corpus,9,0.01,0.01,0.3516283526436699
100% Corpus,9,0.01,0.31,0.3651642035620267
100% Corpus,9,0.01,0.61,0.4408249175168526
100% Corpus,9,0.01,0.9099999999999999,0.3405536475232274
100% Corpus,9,0.01,symmetric,0.344210677050605
100% Corpus,9,0.31,0.01,0.3629816391601246
100% Corpus,9,0.31,0.31,0.3802905052956662
100% Corpus,9,0.31,0.61,0.4163055546457551
100% Corpus,9,0.31,0.9099999999999999,0.3786115078342049
100% Corpus,9,0.31,symmetric,0.343467472623672
100% Corpus,9,0.61,0.01,0.3674086523642894
100% Corpus,9,0.61,0.31,0.3897087649511407
100% Corpus,9,0.61,0.61,0.4104932353746985
100% Corpus,9,0.61,0.9099999999999999,0.4107117911529743
100% Corpus,9,0.61,symmetric,0.3352463422054408
100% Corpus,9,0.9099999999999999,0.01,0.3757533376686252
100% Corpus,9,0.9099999999999999,0.31,0.3862177468748131
100% Corpus,9,0.9099999999999999,0.61,0.3847739190676603
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.3953332236174277
100% Corpus,9,0.9099999999999999,symmetric,0.3865036422333185
100% Corpus,9,symmetric,0.01,0.346612963456667
100% Corpus,9,symmetric,0.31,0.3634972280615995
100% Corpus,9,symmetric,0.61,0.4278507131398911
100% Corpus,9,symmetric,0.9099999999999999,0.3574866757869783
100% Corpus,9,symmetric,symmetric,0.3528794479303239
100% Corpus,9,asymmetric,0.01,0.3533912185040075
100% Corpus,9,asymmetric,0.31,0.3377384788788413
100% Corpus,9,asymmetric,0.61,0.4541412196149073
100% Corpus,9,asymmetric,0.9099999999999999,0.4112377843091369
100% Corpus,9,asymmetric,symmetric,0.3480434272944428
100% Corpus,10,0.01,0.01,0.3640542156369237
100% Corpus,10,0.01,0.31,0.3739640319566867
100% Corpus,10,0.01,0.61,0.423917649055416
100% Corpus,10,0.01,0.9099999999999999,0.4588664201774787
100% Corpus,10,0.01,symmetric,0.3585262836603206
100% Corpus,10,0.31,0.01,0.3701901160063639
100% Corpus,10,0.31,0.31,0.3532313457334618
100% Corpus,10,0.31,0.61,0.4083798880268931
100% Corpus,10,0.31,0.9099999999999999,0.4227020117318069
100% Corpus,10,0.31,symmetric,0.3564567874857158
100% Corpus,10,0.61,0.01,0.3850822722481729
100% Corpus,10,0.61,0.31,0.3808730536235275
100% Corpus,10,0.61,0.61,0.3983888128861386
100% Corpus,10,0.61,0.9099999999999999,0.4630102300616518
100% Corpus,10,0.61,symmetric,0.3649768823812992
100% Corpus,10,0.9099999999999999,0.01,0.4077958241603845
100% Corpus,10,0.9099999999999999,0.31,0.3657211023923467
100% Corpus,10,0.9099999999999999,0.61,0.3758309590013042
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.4086423553289965
100% Corpus,10,0.9099999999999999,symmetric,0.3836935941576206
100% Corpus,10,symmetric,0.01,0.357286285178464
100% Corpus,10,symmetric,0.31,0.3674468683062398
100% Corpus,10,symmetric,0.61,0.4360748707488632
100% Corpus,10,symmetric,0.9099999999999999,0.4199811291878476
100% Corpus,10,symmetric,symmetric,0.3476939393387165
100% Corpus,10,asymmetric,0.01,0.3528250750754016
100% Corpus,10,asymmetric,0.31,0.395226167523224
100% Corpus,10,asymmetric,0.61,0.4459830969479291
100% Corpus,10,asymmetric,0.9099999999999999,0.4220573306018039
100% Corpus,10,asymmetric,symmetric,0.3592402743158807
100% Corpus,11,0.01,0.01,0.3572181446242635
100% Corpus,11,0.01,0.31,0.4088312675848156
100% Corpus,11,0.01,0.61,0.425593010271539
100% Corpus,11,0.01,0.9099999999999999,0.3815234452420173
100% Corpus,11,0.01,symmetric,0.3739305874547933
100% Corpus,11,0.31,0.01,0.388562833225851
100% Corpus,11,0.31,0.31,0.4538779169544433
100% Corpus,11,0.31,0.61,0.4335425285848233
100% Corpus,11,0.31,0.9099999999999999,0.3785327849301319
100% Corpus,11,0.31,symmetric,0.3898681210536903
100% Corpus,11,0.61,0.01,0.4214369780283026
100% Corpus,11,0.61,0.31,0.3962087770345116
100% Corpus,11,0.61,0.61,0.4163235178479004
100% Corpus,11,0.61,0.9099999999999999,0.4360805221425922
100% Corpus,11,0.61,symmetric,0.4078573744475253
100% Corpus,11,0.9099999999999999,0.01,0.4239091261353035
100% Corpus,11,0.9099999999999999,0.31,0.4089828965383152
100% Corpus,11,0.9099999999999999,0.61,0.426270449770519
100% Corpus,11,0.9099999999999999,0.9099999999999999,0.3965005569196842
100% Corpus,11,0.9099999999999999,symmetric,0.406569488973343
100% Corpus,11,symmetric,0.01,0.371871152452144
100% Corpus,11,symmetric,0.31,0.405106930581927
100% Corpus,11,symmetric,0.61,0.3879836995419481
100% Corpus,11,symmetric,0.9099999999999999,0.4145645093109676
100% Corpus,11,symmetric,symmetric,0.3857187240279663
100% Corpus,11,asymmetric,0.01,0.3756502142728243
100% Corpus,11,asymmetric,0.31,0.435442856813398
100% Corpus,11,asymmetric,0.61,0.4575461323040338
100% Corpus,11,asymmetric,0.9099999999999999,0.4616618499290229
100% Corpus,11,asymmetric,symmetric,0.327358844537344
100% Corpus,12,0.01,0.01,0.3852589660964329
100% Corpus,12,0.01,0.31,0.3779162273060064
100% Corpus,12,0.01,0.61,0.4165596343698635
100% Corpus,12,0.01,0.9099999999999999,0.4671196797826477
100% Corpus,12,0.01,symmetric,0.3860973387818014
100% Corpus,12,0.31,0.01,0.392662346016644
100% Corpus,12,0.31,0.31,0.4362501541045554
100% Corpus,12,0.31,0.61,0.4341208931965632
100% Corpus,12,0.31,0.9099999999999999,0.4479580629128194
100% Corpus,12,0.31,symmetric,0.3772492797916663
100% Corpus,12,0.61,0.01,0.4224638082067859
100% Corpus,12,0.61,0.31,0.4072885215828126
100% Corpus,12,0.61,0.61,0.4406640372140487
100% Corpus,12,0.61,0.9099999999999999,0.4082506815390815
100% Corpus,12,0.61,symmetric,0.4008348048190926
100% Corpus,12,0.9099999999999999,0.01,0.43818726551503
100% Corpus,12,0.9099999999999999,0.31,0.4018919041963829
100% Corpus,12,0.9099999999999999,0.61,0.4294365410371193
100% Corpus,12,0.9099999999999999,0.9099999999999999,0.4031589677723444
100% Corpus,12,0.9099999999999999,symmetric,0.4073440771443737
100% Corpus,12,symmetric,0.01,0.3953003930459299
100% Corpus,12,symmetric,0.31,0.3872344586726726
100% Corpus,12,symmetric,0.61,0.456729768085289
100% Corpus,12,symmetric,0.9099999999999999,0.4474382012823898
100% Corpus,12,symmetric,symmetric,0.3958437548170999
100% Corpus,12,asymmetric,0.01,0.366985941428727
100% Corpus,12,asymmetric,0.31,0.4414375471504911
100% Corpus,12,asymmetric,0.61,0.4403885283283544
100% Corpus,12,asymmetric,0.9099999999999999,0.4892887633745421
100% Corpus,12,asymmetric,symmetric,0.3359451772110668
100% Corpus,13,0.01,0.01,0.3755389269398502
100% Corpus,13,0.01,0.31,0.3970811300669306
100% Corpus,13,0.01,0.61,0.4572680202743079
100% Corpus,13,0.01,0.9099999999999999,0.4145889184342761
100% Corpus,13,0.01,symmetric,0.3752359606811073
100% Corpus,13,0.31,0.01,0.3835010761279985
100% Corpus,13,0.31,0.31,0.4240952755033864
100% Corpus,13,0.31,0.61,0.4652505263251197
100% Corpus,13,0.31,0.9099999999999999,0.4611333212308223
100% Corpus,13,0.31,symmetric,0.386077773085877
100% Corpus,13,0.61,0.01,0.4069490189627744
100% Corpus,13,0.61,0.31,0.4147844178687965
100% Corpus,13,0.61,0.61,0.4957986234865286
100% Corpus,13,0.61,0.9099999999999999,0.3882946058403792
100% Corpus,13,0.61,symmetric,0.3782817376180738
100% Corpus,13,0.9099999999999999,0.01,0.4221265372536862
100% Corpus,13,0.9099999999999999,0.31,0.4200990883585491
100% Corpus,13,0.9099999999999999,0.61,0.4096211598729057
100% Corpus,13,0.9099999999999999,0.9099999999999999,0.360004734342203
100% Corpus,13,0.9099999999999999,symmetric,0.4055266672881791
100% Corpus,13,symmetric,0.01,0.3791588067456314
100% Corpus,13,symmetric,0.31,0.3690939273207623
100% Corpus,13,symmetric,0.61,0.4417606879813923
100% Corpus,13,symmetric,0.9099999999999999,0.4723666913058065
100% Corpus,13,symmetric,symmetric,0.3686934440164217
100% Corpus,13,asymmetric,0.01,0.3608314150880053
100% Corpus,13,asymmetric,0.31,0.3999169530495875
100% Corpus,13,asymmetric,0.61,0.4896096889023824
100% Corpus,13,asymmetric,0.9099999999999999,0.5138536722374123
100% Corpus,13,asymmetric,symmetric,0.3718313675686051
100% Corpus,14,0.01,0.01,0.363514668371048
100% Corpus,14,0.01,0.31,0.423029835858096
100% Corpus,14,0.01,0.61,0.4437472789631435
100% Corpus,14,0.01,0.9099999999999999,0.4508127179561271
100% Corpus,14,0.01,symmetric,0.3511660234142033
100% Corpus,14,0.31,0.01,0.3774046142319833
100% Corpus,14,0.31,0.31,0.406450547818128
100% Corpus,14,0.31,0.61,0.4711919160907528
100% Corpus,14,0.31,0.9099999999999999,0.4210840000426715
100% Corpus,14,0.31,symmetric,0.3683679112085092
100% Corpus,14,0.61,0.01,0.4032001680116104
100% Corpus,14,0.61,0.31,0.4458003673892809
100% Corpus,14,0.61,0.61,0.4025452063516064
100% Corpus,14,0.61,0.9099999999999999,0.3958136594133566
100% Corpus,14,0.61,symmetric,0.376783778816089
100% Corpus,14,0.9099999999999999,0.01,0.4139153980986391
100% Corpus,14,0.9099999999999999,0.31,0.3881006875051733
100% Corpus,14,0.9099999999999999,0.61,0.4017353267952394
100% Corpus,14,0.9099999999999999,0.9099999999999999,0.3921526385357486
100% Corpus,14,0.9099999999999999,symmetric,0.3938178989819792
100% Corpus,14,symmetric,0.01,0.3684671971462092
100% Corpus,14,symmetric,0.31,0.4503478106855687
100% Corpus,14,symmetric,0.61,0.4454236564886097
100% Corpus,14,symmetric,0.9099999999999999,0.4658936956070478
100% Corpus,14,symmetric,symmetric,0.3513369859267929
100% Corpus,14,asymmetric,0.01,0.3440679133521845
100% Corpus,14,asymmetric,0.31,0.4291268889620964
100% Corpus,14,asymmetric,0.61,0.4998943563513097
100% Corpus,14,asymmetric,0.9099999999999999,0.4975758025752122
100% Corpus,14,asymmetric,symmetric,0.3508429441006845
100% Corpus,15,0.01,0.01,0.3885487448870799
100% Corpus,15,0.01,0.31,0.4212603240446361
100% Corpus,15,0.01,0.61,0.5095612475868592
100% Corpus,15,0.01,0.9099999999999999,0.4707368811314293
100% Corpus,15,0.01,symmetric,0.4044623622161495
100% Corpus,15,0.31,0.01,0.3713670505781811
100% Corpus,15,0.31,0.31,0.4838446799208387
100% Corpus,15,0.31,0.61,0.4979784818132006
100% Corpus,15,0.31,0.9099999999999999,0.3992722583596287
100% Corpus,15,0.31,symmetric,0.3692752647086045
100% Corpus,15,0.61,0.01,0.4063720658577416
100% Corpus,15,0.61,0.31,0.4350972999247782
100% Corpus,15,0.61,0.61,0.4029500346222343
100% Corpus,15,0.61,0.9099999999999999,0.3762987446754312
100% Corpus,15,0.61,symmetric,0.3864678970374158
100% Corpus,15,0.9099999999999999,0.01,0.4175492252062648
100% Corpus,15,0.9099999999999999,0.31,0.3904834613052435
100% Corpus,15,0.9099999999999999,0.61,0.3714448188567588
100% Corpus,15,0.9099999999999999,0.9099999999999999,0.3734453722041278
100% Corpus,15,0.9099999999999999,symmetric,0.3944112850961072
100% Corpus,15,symmetric,0.01,0.4034036980712348
100% Corpus,15,symmetric,0.31,0.421582348422169
100% Corpus,15,symmetric,0.61,0.5312590088519079
100% Corpus,15,symmetric,0.9099999999999999,0.4469796757975935
100% Corpus,15,symmetric,symmetric,0.4102073019295116
100% Corpus,15,asymmetric,0.01,0.3855769349820975
100% Corpus,15,asymmetric,0.31,0.4558512819064659
100% Corpus,15,asymmetric,0.61,0.5144117224870575
100% Corpus,15,asymmetric,0.9099999999999999,0.4572707137468244
100% Corpus,15,asymmetric,symmetric,0.3821745938735778
100% Corpus,16,0.01,0.01,0.3418467675058831
100% Corpus,16,0.01,0.31,0.3770765775077532
100% Corpus,16,0.01,0.61,0.4731948026625773
100% Corpus,16,0.01,0.9099999999999999,0.4790611246162832
100% Corpus,16,0.01,symmetric,0.3602373904029851
100% Corpus,16,0.31,0.01,0.3451290471173708
100% Corpus,16,0.31,0.31,0.4108148970805269
100% Corpus,16,0.31,0.61,0.4456151232282991
100% Corpus,16,0.31,0.9099999999999999,0.4365639390557324
100% Corpus,16,0.31,symmetric,0.3440749780530409
100% Corpus,16,0.61,0.01,0.3748111537917358
100% Corpus,16,0.61,0.31,0.4205020998469351
100% Corpus,16,0.61,0.61,0.447736945290568
100% Corpus,16,0.61,0.9099999999999999,0.4167747236913951
100% Corpus,16,0.61,symmetric,0.3449608639735428
100% Corpus,16,0.9099999999999999,0.01,0.3961596287924773
100% Corpus,16,0.9099999999999999,0.31,0.377029306008138
100% Corpus,16,0.9099999999999999,0.61,0.3972893002619072
100% Corpus,16,0.9099999999999999,0.9099999999999999,0.3889752394334207
100% Corpus,16,0.9099999999999999,symmetric,0.3831334274724021
100% Corpus,16,symmetric,0.01,0.3517139842346158
100% Corpus,16,symmetric,0.31,0.3815049547007508
100% Corpus,16,symmetric,0.61,0.4607365996136336
100% Corpus,16,symmetric,0.9099999999999999,0.4527314026833514
100% Corpus,16,symmetric,symmetric,0.3430147210887856
100% Corpus,16,asymmetric,0.01,0.3742489360625987
100% Corpus,16,asymmetric,0.31,0.3616069995443088
100% Corpus,16,asymmetric,0.61,0.464783836789225
100% Corpus,16,asymmetric,0.9099999999999999,0.4450207268552236
100% Corpus,16,asymmetric,symmetric,0.3674879189201765
100% Corpus,17,0.01,0.01,0.3713761537680689
100% Corpus,17,0.01,0.31,0.4350304854700185
100% Corpus,17,0.01,0.61,0.4509718581360811
100% Corpus,17,0.01,0.9099999999999999,0.357007602399187
100% Corpus,17,0.01,symmetric,0.3536570806512983
100% Corpus,17,0.31,0.01,0.3685659996751345
100% Corpus,17,0.31,0.31,0.3998395004693006
100% Corpus,17,0.31,0.61,0.4462559035113416
100% Corpus,17,0.31,0.9099999999999999,0.4250372516194185
100% Corpus,17,0.31,symmetric,0.3490115462498459
100% Corpus,17,0.61,0.01,0.3688674102158107
100% Corpus,17,0.61,0.31,0.4436521600889547
100% Corpus,17,0.61,0.61,0.4581049872132982
100% Corpus,17,0.61,0.9099999999999999,0.4386719734133266
100% Corpus,17,0.61,symmetric,0.3621603745718502
100% Corpus,17,0.9099999999999999,0.01,0.3993708665122966
100% Corpus,17,0.9099999999999999,0.31,0.3896631865309418
100% Corpus,17,0.9099999999999999,0.61,0.407516378181166
100% Corpus,17,0.9099999999999999,0.9099999999999999,0.4077285650113431
100% Corpus,17,0.9099999999999999,symmetric,0.3858674988732223
100% Corpus,17,symmetric,0.01,0.3735079757126445
100% Corpus,17,symmetric,0.31,0.3983333271905254
100% Corpus,17,symmetric,0.61,0.4729481432542477
100% Corpus,17,symmetric,0.9099999999999999,0.4150589617276815
100% Corpus,17,symmetric,symmetric,0.3556481655213896
100% Corpus,17,asymmetric,0.01,0.3838176972856078
100% Corpus,17,asymmetric,0.31,0.4268366540814445
100% Corpus,17,asymmetric,0.61,0.457508486965931
100% Corpus,17,asymmetric,0.9099999999999999,0.4297290530510774
100% Corpus,17,asymmetric,symmetric,0.3613767934908138
100% Corpus,18,0.01,0.01,0.3476366301657406
100% Corpus,18,0.01,0.31,0.4410716323149195
100% Corpus,18,0.01,0.61,0.3934784833238115
100% Corpus,18,0.01,0.9099999999999999,0.4320193144459667
100% Corpus,18,0.01,symmetric,0.3670082567926937
100% Corpus,18,0.31,0.01,0.3639840015219939
100% Corpus,18,0.31,0.31,0.4093257118874323
100% Corpus,18,0.31,0.61,0.4222919255000877
100% Corpus,18,0.31,0.9099999999999999,0.4616578847413082
100% Corpus,18,0.31,symmetric,0.3780664570805419
100% Corpus,18,0.61,0.01,0.3751159119175897
100% Corpus,18,0.61,0.31,0.3799024130845753
100% Corpus,18,0.61,0.61,0.4424210254600893
100% Corpus,18,0.61,0.9099999999999999,0.4445365216201049
100% Corpus,18,0.61,symmetric,0.3779449471793752
100% Corpus,18,0.9099999999999999,0.01,0.3918010016376071
100% Corpus,18,0.9099999999999999,0.31,0.3572128253253324
100% Corpus,18,0.9099999999999999,0.61,0.3871199679081555
100% Corpus,18,0.9099999999999999,0.9099999999999999,0.4113373529901093
100% Corpus,18,0.9099999999999999,symmetric,0.3849697359547719
100% Corpus,18,symmetric,0.01,0.3484028671341933
100% Corpus,18,symmetric,0.31,0.411958349562448
100% Corpus,18,symmetric,0.61,0.4116051758197066
100% Corpus,18,symmetric,0.9099999999999999,0.4234101733069392
100% Corpus,18,symmetric,symmetric,0.3713189788560617
100% Corpus,18,asymmetric,0.01,0.3642562513524263
100% Corpus,18,asymmetric,0.31,0.420558694522865
100% Corpus,18,asymmetric,0.61,0.4476407707060121
100% Corpus,18,asymmetric,0.9099999999999999,0.4480318006332279
100% Corpus,18,asymmetric,symmetric,0.3779738867793096
100% Corpus,19,0.01,0.01,0.3638447241530801
100% Corpus,19,0.01,0.31,0.4235688604198939
100% Corpus,19,0.01,0.61,0.4117576828833402
100% Corpus,19,0.01,0.9099999999999999,0.5201346906801219
100% Corpus,19,0.01,symmetric,0.3651462670784694
100% Corpus,19,0.31,0.01,0.3608803006636443
100% Corpus,19,0.31,0.31,0.3914064646959116
100% Corpus,19,0.31,0.61,0.4327120487545948
100% Corpus,19,0.31,0.9099999999999999,0.4391632121433822
100% Corpus,19,0.31,symmetric,0.3888254338786821
