Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,21,0.31,symmetric,0.4307509436068739
75% Corpus,21,0.61,0.01,0.45746168313659485
75% Corpus,21,0.61,0.31,0.46021816453404746
75% Corpus,21,0.61,0.61,0.414053569977332
75% Corpus,21,0.61,0.9099999999999999,0.43270221918188495
75% Corpus,21,0.61,symmetric,0.45545639943756777
75% Corpus,21,0.9099999999999999,0.01,0.4131614994198539
75% Corpus,21,0.9099999999999999,0.31,0.4011441540243247
75% Corpus,21,0.9099999999999999,0.61,0.3951373603679064
75% Corpus,21,0.9099999999999999,0.9099999999999999,0.38680530472080993
75% Corpus,21,0.9099999999999999,symmetric,0.417165757675065
75% Corpus,21,symmetric,0.01,0.4193243974716158
75% Corpus,21,symmetric,0.31,0.3891667271648075
75% Corpus,21,symmetric,0.61,0.38424330318148303
75% Corpus,21,symmetric,0.9099999999999999,0.37285530937045075
75% Corpus,21,symmetric,symmetric,0.41578824807851467
75% Corpus,21,asymmetric,0.01,0.39355032772325965
75% Corpus,21,asymmetric,0.31,0.38965952836602175
75% Corpus,21,asymmetric,0.61,0.3918242730170474
75% Corpus,21,asymmetric,0.9099999999999999,0.3886486691307526
75% Corpus,21,asymmetric,symmetric,0.40212144747830014
75% Corpus,22,0.01,0.01,0.4367077567739015
75% Corpus,22,0.01,0.31,0.393320461543404
75% Corpus,22,0.01,0.61,0.3978476991991442
75% Corpus,22,0.01,0.9099999999999999,0.40440806448185695
75% Corpus,22,0.01,symmetric,0.43626766554758994
75% Corpus,22,0.31,0.01,0.4160027824502404
75% Corpus,22,0.31,0.31,0.3959954219820849
75% Corpus,22,0.31,0.61,0.3973492708136885
75% Corpus,22,0.31,0.9099999999999999,0.39358797066723344
75% Corpus,22,0.31,symmetric,0.40694576306748115
75% Corpus,22,0.61,0.01,0.4274833135576596
75% Corpus,22,0.61,0.31,0.43757426395196924
75% Corpus,22,0.61,0.61,0.4124436670010146
75% Corpus,22,0.61,0.9099999999999999,0.40901178254066434
75% Corpus,22,0.61,symmetric,0.4337577315031258
75% Corpus,22,0.9099999999999999,0.01,0.408254507827257
75% Corpus,22,0.9099999999999999,0.31,0.39447870057110507
75% Corpus,22,0.9099999999999999,0.61,0.3926767840848065
75% Corpus,22,0.9099999999999999,0.9099999999999999,0.37819281078876565
75% Corpus,22,0.9099999999999999,symmetric,0.40825015757773336
75% Corpus,22,symmetric,0.01,0.4424763022407273
75% Corpus,22,symmetric,0.31,0.3933000884336769
75% Corpus,22,symmetric,0.61,0.38718570722712004
75% Corpus,22,symmetric,0.9099999999999999,0.4000419617677408
75% Corpus,22,symmetric,symmetric,0.4339068303187121
75% Corpus,22,asymmetric,0.01,0.41526147492679594
75% Corpus,22,asymmetric,0.31,0.40179535359285096
75% Corpus,22,asymmetric,0.61,0.3971004481875315
75% Corpus,22,asymmetric,0.9099999999999999,0.40990767308898624
75% Corpus,22,asymmetric,symmetric,0.40798254906064496
75% Corpus,23,0.01,0.01,0.4342409747165664
75% Corpus,23,0.01,0.31,0.4067552167374506
75% Corpus,23,0.01,0.61,0.4017507499936023
75% Corpus,23,0.01,0.9099999999999999,0.39479958295520357
75% Corpus,23,0.01,symmetric,0.4373282860789295
75% Corpus,23,0.31,0.01,0.4001963025691587
75% Corpus,23,0.31,0.31,0.41914311677558047
75% Corpus,23,0.31,0.61,0.41874306259310673
75% Corpus,23,0.31,0.9099999999999999,0.40576067668798405
75% Corpus,23,0.31,symmetric,0.3932516729623508
75% Corpus,23,0.61,0.01,0.4201585086213396
75% Corpus,23,0.61,0.31,0.40517091239955483
75% Corpus,23,0.61,0.61,0.39338959286233627
75% Corpus,23,0.61,0.9099999999999999,0.38800057716575237
75% Corpus,23,0.61,symmetric,0.4193113797274538
75% Corpus,23,0.9099999999999999,0.01,0.4106169518376671
75% Corpus,23,0.9099999999999999,0.31,0.39105051677750646
75% Corpus,23,0.9099999999999999,0.61,0.3883512700861139
75% Corpus,23,0.9099999999999999,0.9099999999999999,0.3750326127873645
75% Corpus,23,0.9099999999999999,symmetric,0.40576817049776814
75% Corpus,23,symmetric,0.01,0.43658259243141884
75% Corpus,23,symmetric,0.31,0.41812630680211843
75% Corpus,23,symmetric,0.61,0.3968813894543756
75% Corpus,23,symmetric,0.9099999999999999,0.4043809351006969
75% Corpus,23,symmetric,symmetric,0.4217532090702786
75% Corpus,23,asymmetric,0.01,0.43244322625795517
75% Corpus,23,asymmetric,0.31,0.4196916196795269
75% Corpus,23,asymmetric,0.61,0.41443533415696143
75% Corpus,23,asymmetric,0.9099999999999999,0.39271153957827254
75% Corpus,23,asymmetric,symmetric,0.4362069911720323
75% Corpus,24,0.01,0.01,0.43762982282239427
75% Corpus,24,0.01,0.31,0.4291033910359243
75% Corpus,24,0.01,0.61,0.43245736404191853
75% Corpus,24,0.01,0.9099999999999999,0.41635183886278543
75% Corpus,24,0.01,symmetric,0.4329828585200282
75% Corpus,24,0.31,0.01,0.4125872682368281
75% Corpus,24,0.31,0.31,0.40027720239966574
75% Corpus,24,0.31,0.61,0.39247370285388233
75% Corpus,24,0.31,0.9099999999999999,0.36953155969126783
75% Corpus,24,0.31,symmetric,0.41302462864746786
75% Corpus,24,0.61,0.01,0.42664397322540165
75% Corpus,24,0.61,0.31,0.40808997181218526
75% Corpus,24,0.61,0.61,0.3941253752389815
75% Corpus,24,0.61,0.9099999999999999,0.3929107696852785
75% Corpus,24,0.61,symmetric,0.42326221508259154
75% Corpus,24,0.9099999999999999,0.01,0.4024786274880407
75% Corpus,24,0.9099999999999999,0.31,0.3893346548520946
75% Corpus,24,0.9099999999999999,0.61,0.39447138649943453
75% Corpus,24,0.9099999999999999,0.9099999999999999,0.37888980062043043
75% Corpus,24,0.9099999999999999,symmetric,0.3989746468461533
75% Corpus,24,symmetric,0.01,0.4547230085158174
75% Corpus,24,symmetric,0.31,0.4375748032687059
75% Corpus,24,symmetric,0.61,0.4410184765006262
75% Corpus,24,symmetric,0.9099999999999999,0.4325304284576976
75% Corpus,24,symmetric,symmetric,0.4512836497983121
75% Corpus,24,asymmetric,0.01,0.4785600084943608
75% Corpus,24,asymmetric,0.31,0.4379745593684461
75% Corpus,24,asymmetric,0.61,0.43587517845995577
75% Corpus,24,asymmetric,0.9099999999999999,0.3791968410657131
75% Corpus,24,asymmetric,symmetric,0.46983735231573115
75% Corpus,25,0.01,0.01,0.4189727815426019
75% Corpus,25,0.01,0.31,0.3766951589953266
75% Corpus,25,0.01,0.61,0.3583497172410002
75% Corpus,25,0.01,0.9099999999999999,0.3606939599130355
75% Corpus,25,0.01,symmetric,0.4173836304301418
75% Corpus,25,0.31,0.01,0.40924066143368554
75% Corpus,25,0.31,0.31,0.40075107312060887
75% Corpus,25,0.31,0.61,0.38189440604813024
75% Corpus,25,0.31,0.9099999999999999,0.35930653524184225
75% Corpus,25,0.31,symmetric,0.4051909956131676
75% Corpus,25,0.61,0.01,0.4026605389968331
75% Corpus,25,0.61,0.31,0.3923060900457541
75% Corpus,25,0.61,0.61,0.38767922928873433
75% Corpus,25,0.61,0.9099999999999999,0.37296173506869
75% Corpus,25,0.61,symmetric,0.3990802135939739
75% Corpus,25,0.9099999999999999,0.01,0.4151559109680359
75% Corpus,25,0.9099999999999999,0.31,0.39012257305310194
75% Corpus,25,0.9099999999999999,0.61,0.3904288839639832
75% Corpus,25,0.9099999999999999,0.9099999999999999,0.36866578874119244
75% Corpus,25,0.9099999999999999,symmetric,0.4117745216562685
75% Corpus,25,symmetric,0.01,0.4234481711402441
75% Corpus,25,symmetric,0.31,0.3726499799864949
75% Corpus,25,symmetric,0.61,0.3699318722454739
75% Corpus,25,symmetric,0.9099999999999999,0.35803897082291897
75% Corpus,25,symmetric,symmetric,0.4242391937486357
75% Corpus,25,asymmetric,0.01,0.42093917108083595
75% Corpus,25,asymmetric,0.31,0.38403998163356917
75% Corpus,25,asymmetric,0.61,0.36162174574568373
75% Corpus,25,asymmetric,0.9099999999999999,0.3535327518013318
75% Corpus,25,asymmetric,symmetric,0.4139640543372841
75% Corpus,26,0.01,0.01,0.3967505890594281
75% Corpus,26,0.01,0.31,0.3718749719185495
75% Corpus,26,0.01,0.61,0.3748559695849184
75% Corpus,26,0.01,0.9099999999999999,0.3729133648080791
75% Corpus,26,0.01,symmetric,0.39266455416587803
75% Corpus,26,0.31,0.01,0.37769803294961846
75% Corpus,26,0.31,0.31,0.3872822684381451
75% Corpus,26,0.31,0.61,0.3787837315475878
75% Corpus,26,0.31,0.9099999999999999,0.3669891204717937
75% Corpus,26,0.31,symmetric,0.37991897860467666
75% Corpus,26,0.61,0.01,0.39403035848920304
75% Corpus,26,0.61,0.31,0.3899160112822128
75% Corpus,26,0.61,0.61,0.3830086034170512
75% Corpus,26,0.61,0.9099999999999999,0.36910648116116795
75% Corpus,26,0.61,symmetric,0.39288959695273457
75% Corpus,26,0.9099999999999999,0.01,0.40631251363014825
75% Corpus,26,0.9099999999999999,0.31,0.3997699948131365
75% Corpus,26,0.9099999999999999,0.61,0.3862705591105279
75% Corpus,26,0.9099999999999999,0.9099999999999999,0.3645740540369732
75% Corpus,26,0.9099999999999999,symmetric,0.4079071406695069
75% Corpus,26,symmetric,0.01,0.3979368954944938
75% Corpus,26,symmetric,0.31,0.37875252990687525
75% Corpus,26,symmetric,0.61,0.3650193967381486
75% Corpus,26,symmetric,0.9099999999999999,0.382247704206356
75% Corpus,26,symmetric,symmetric,0.39617311507702085
75% Corpus,26,asymmetric,0.01,0.4236168960803036
75% Corpus,26,asymmetric,0.31,0.4095447736389827
75% Corpus,26,asymmetric,0.61,0.3932826197194732
75% Corpus,26,asymmetric,0.9099999999999999,0.3798555100667159
75% Corpus,26,asymmetric,symmetric,0.4222132562412501
75% Corpus,27,0.01,0.01,0.4115031137665172
75% Corpus,27,0.01,0.31,0.40513544198672236
75% Corpus,27,0.01,0.61,0.3654555012043439
75% Corpus,27,0.01,0.9099999999999999,0.3538189521269281
75% Corpus,27,0.01,symmetric,0.4148753275066702
75% Corpus,27,0.31,0.01,0.4216230395559414
75% Corpus,27,0.31,0.31,0.39072970343609703
75% Corpus,27,0.31,0.61,0.39153588838987025
75% Corpus,27,0.31,0.9099999999999999,0.3808145814926014
75% Corpus,27,0.31,symmetric,0.4214112638715451
75% Corpus,27,0.61,0.01,0.4009962506101664
75% Corpus,27,0.61,0.31,0.38303101468268275
75% Corpus,27,0.61,0.61,0.369992596373169
75% Corpus,27,0.61,0.9099999999999999,0.3581482532635699
75% Corpus,27,0.61,symmetric,0.39357266802305485
75% Corpus,27,0.9099999999999999,0.01,0.4057335845322129
75% Corpus,27,0.9099999999999999,0.31,0.3855988681845101
75% Corpus,27,0.9099999999999999,0.61,0.3807946298506795
75% Corpus,27,0.9099999999999999,0.9099999999999999,0.36024110514215985
75% Corpus,27,0.9099999999999999,symmetric,0.4015463617390413
75% Corpus,27,symmetric,0.01,0.39829191854517215
75% Corpus,27,symmetric,0.31,0.3809499802049153
75% Corpus,27,symmetric,0.61,0.3755732906392296
75% Corpus,27,symmetric,0.9099999999999999,0.35335755912482764
75% Corpus,27,symmetric,symmetric,0.4067882457105783
75% Corpus,27,asymmetric,0.01,0.4043198136637367
75% Corpus,27,asymmetric,0.31,0.38358723702496217
75% Corpus,27,asymmetric,0.61,0.3786736387445434
75% Corpus,27,asymmetric,0.9099999999999999,0.3729538911194497
75% Corpus,27,asymmetric,symmetric,0.39081021923004067
75% Corpus,28,0.01,0.01,0.43405671052513634
75% Corpus,28,0.01,0.31,0.4189203005120824
75% Corpus,28,0.01,0.61,0.4006088542199771
75% Corpus,28,0.01,0.9099999999999999,0.40124397846044985
75% Corpus,28,0.01,symmetric,0.42830505624656784
75% Corpus,28,0.31,0.01,0.4049627488373103
75% Corpus,28,0.31,0.31,0.42174600053284855
75% Corpus,28,0.31,0.61,0.39791947381802356
75% Corpus,28,0.31,0.9099999999999999,0.39470560249309466
75% Corpus,28,0.31,symmetric,0.4089055488557794
75% Corpus,28,0.61,0.01,0.397379760224203
75% Corpus,28,0.61,0.31,0.3830780990920389
75% Corpus,28,0.61,0.61,0.36912727590410127
75% Corpus,28,0.61,0.9099999999999999,0.365683736419129
75% Corpus,28,0.61,symmetric,0.3998729535263447
75% Corpus,28,0.9099999999999999,0.01,0.4054639724624952
75% Corpus,28,0.9099999999999999,0.31,0.3871199543309126
75% Corpus,28,0.9099999999999999,0.61,0.37157973285104406
75% Corpus,28,0.9099999999999999,0.9099999999999999,0.3560854854160202
75% Corpus,28,0.9099999999999999,symmetric,0.3968828137865212
75% Corpus,28,symmetric,0.01,0.43475958523196134
75% Corpus,28,symmetric,0.31,0.40593643146421304
75% Corpus,28,symmetric,0.61,0.40271511274706434
75% Corpus,28,symmetric,0.9099999999999999,0.4010067778524396
75% Corpus,28,symmetric,symmetric,0.4287534561467856
75% Corpus,28,asymmetric,0.01,0.4584358010764808
75% Corpus,28,asymmetric,0.31,0.4242890888505578
75% Corpus,28,asymmetric,0.61,0.38477547760632885
75% Corpus,28,asymmetric,0.9099999999999999,0.37815624543122023
75% Corpus,28,asymmetric,symmetric,0.4594037061828678
75% Corpus,29,0.01,0.01,0.3875854978546522
75% Corpus,29,0.01,0.31,0.37973958665242397
75% Corpus,29,0.01,0.61,0.38090285098076093
75% Corpus,29,0.01,0.9099999999999999,0.37801974447341713
75% Corpus,29,0.01,symmetric,0.3871559440214084
75% Corpus,29,0.31,0.01,0.3973878556893938
75% Corpus,29,0.31,0.31,0.36602924628695677
75% Corpus,29,0.31,0.61,0.3683818917767193
75% Corpus,29,0.31,0.9099999999999999,0.3791624329461842
75% Corpus,29,0.31,symmetric,0.39055299427788154
75% Corpus,29,0.61,0.01,0.40223558800132164
75% Corpus,29,0.61,0.31,0.3765269059949527
75% Corpus,29,0.61,0.61,0.37196278365615365
75% Corpus,29,0.61,0.9099999999999999,0.36511376429934006
75% Corpus,29,0.61,symmetric,0.40174011536412063
75% Corpus,29,0.9099999999999999,0.01,0.4131991719370134
75% Corpus,29,0.9099999999999999,0.31,0.3868656624647347
75% Corpus,29,0.9099999999999999,0.61,0.36282004843237314
75% Corpus,29,0.9099999999999999,0.9099999999999999,0.3554257084903055
75% Corpus,29,0.9099999999999999,symmetric,0.4104605289882368
75% Corpus,29,symmetric,0.01,0.39060406841273554
75% Corpus,29,symmetric,0.31,0.38399518183386894
75% Corpus,29,symmetric,0.61,0.3855007611635211
75% Corpus,29,symmetric,0.9099999999999999,0.3950622185396631
75% Corpus,29,symmetric,symmetric,0.39219826382580164
75% Corpus,29,asymmetric,0.01,0.3968673031500226
75% Corpus,29,asymmetric,0.31,0.3803910863402264
75% Corpus,29,asymmetric,0.61,0.3768088411716581
75% Corpus,29,asymmetric,0.9099999999999999,0.3710471999670548
75% Corpus,29,asymmetric,symmetric,0.40002037600191004
75% Corpus,30,0.01,0.01,0.4465329992022966
75% Corpus,30,0.01,0.31,0.4040529641330028
75% Corpus,30,0.01,0.61,0.3976754165043575
75% Corpus,30,0.01,0.9099999999999999,0.3865366475377925
75% Corpus,30,0.01,symmetric,0.43805827483336773
75% Corpus,30,0.31,0.01,0.39884429864892296
75% Corpus,30,0.31,0.31,0.3980008156259329
75% Corpus,30,0.31,0.61,0.39551090950174583
75% Corpus,30,0.31,0.9099999999999999,0.389866119260568
75% Corpus,30,0.31,symmetric,0.39576058299973715
75% Corpus,30,0.61,0.01,0.3859603895649479
75% Corpus,30,0.61,0.31,0.3764599806782611
75% Corpus,30,0.61,0.61,0.36844018127931527
75% Corpus,30,0.61,0.9099999999999999,0.36462809091146153
75% Corpus,30,0.61,symmetric,0.38215561549792537
75% Corpus,30,0.9099999999999999,0.01,0.39858444998706105
75% Corpus,30,0.9099999999999999,0.31,0.3827716261019712
75% Corpus,30,0.9099999999999999,0.61,0.3588845424887516
75% Corpus,30,0.9099999999999999,0.9099999999999999,0.3472882411541577
75% Corpus,30,0.9099999999999999,symmetric,0.3822194968586155
75% Corpus,30,symmetric,0.01,0.44192518502126354
75% Corpus,30,symmetric,0.31,0.4016558060301965
75% Corpus,30,symmetric,0.61,0.388081559417775
75% Corpus,30,symmetric,0.9099999999999999,0.37440361859169025
75% Corpus,30,symmetric,symmetric,0.433638103259354
75% Corpus,30,asymmetric,0.01,0.4415980194367245
75% Corpus,30,asymmetric,0.31,0.3947355589288257
75% Corpus,30,asymmetric,0.61,0.4123676488694507
75% Corpus,30,asymmetric,0.9099999999999999,0.3806072656368307
75% Corpus,30,asymmetric,symmetric,0.42792258657778165
75% Corpus,31,0.01,0.01,0.40022467785624866
75% Corpus,31,0.01,0.31,0.387721974789688
75% Corpus,31,0.01,0.61,0.3802521962597508
75% Corpus,31,0.01,0.9099999999999999,0.37919877149904263
75% Corpus,31,0.01,symmetric,0.3975360621809136
75% Corpus,31,0.31,0.01,0.4068746146628779
75% Corpus,31,0.31,0.31,0.3784142433562323
75% Corpus,31,0.31,0.61,0.38927026435666756
75% Corpus,31,0.31,0.9099999999999999,0.385790098343643
75% Corpus,31,0.31,symmetric,0.4012876275905196
75% Corpus,31,0.61,0.01,0.3951869751379985
75% Corpus,31,0.61,0.31,0.37247461017728756
75% Corpus,31,0.61,0.61,0.37427850800304724
75% Corpus,31,0.61,0.9099999999999999,0.3778237400173294
75% Corpus,31,0.61,symmetric,0.3918605732610195
75% Corpus,31,0.9099999999999999,0.01,0.3877626463534298
75% Corpus,31,0.9099999999999999,0.31,0.3758053223031987
75% Corpus,31,0.9099999999999999,0.61,0.357312828083667
75% Corpus,31,0.9099999999999999,0.9099999999999999,0.34613423510183144
75% Corpus,31,0.9099999999999999,symmetric,0.3797008856495587
75% Corpus,31,symmetric,0.01,0.4045161415086245
75% Corpus,31,symmetric,0.31,0.396651921871293
75% Corpus,31,symmetric,0.61,0.3809047754809805
75% Corpus,31,symmetric,0.9099999999999999,0.38512221441909184
75% Corpus,31,symmetric,symmetric,0.39522035776699876
75% Corpus,31,asymmetric,0.01,0.4104757695136286
75% Corpus,31,asymmetric,0.31,0.3892898169023318
75% Corpus,31,asymmetric,0.61,0.37839070192176394
75% Corpus,31,asymmetric,0.9099999999999999,0.3904449898072782
75% Corpus,31,asymmetric,symmetric,0.400641550319438
75% Corpus,32,0.01,0.01,0.415505274948408
75% Corpus,32,0.01,0.31,0.414860099090684
75% Corpus,32,0.01,0.61,0.3893274962764974
75% Corpus,32,0.01,0.9099999999999999,0.37011129613047034
75% Corpus,32,0.01,symmetric,0.42017484867934873
75% Corpus,32,0.31,0.01,0.4013893119915906
75% Corpus,32,0.31,0.31,0.3801452666615215
75% Corpus,32,0.31,0.61,0.3770442767886315
75% Corpus,32,0.31,0.9099999999999999,0.3701333944575149
75% Corpus,32,0.31,symmetric,0.4028411806019198
75% Corpus,32,0.61,0.01,0.3772210811886838
75% Corpus,32,0.61,0.31,0.37233670600777696
75% Corpus,32,0.61,0.61,0.37227976039535987
75% Corpus,32,0.61,0.9099999999999999,0.3494089014760529
75% Corpus,32,0.61,symmetric,0.37370646154482395
75% Corpus,32,0.9099999999999999,0.01,0.3741856496537571
75% Corpus,32,0.9099999999999999,0.31,0.35496134560279025
75% Corpus,32,0.9099999999999999,0.61,0.3504741209698502
75% Corpus,32,0.9099999999999999,0.9099999999999999,0.3402596089829246
75% Corpus,32,0.9099999999999999,symmetric,0.37003824232495064
75% Corpus,32,symmetric,0.01,0.4155004960175237
75% Corpus,32,symmetric,0.31,0.4012695314924426
75% Corpus,32,symmetric,0.61,0.38398135696221325
75% Corpus,32,symmetric,0.9099999999999999,0.3731398700316536
75% Corpus,32,symmetric,symmetric,0.4118028505718787
75% Corpus,32,asymmetric,0.01,0.4276370945609871
75% Corpus,32,asymmetric,0.31,0.4044464897762472
75% Corpus,32,asymmetric,0.61,0.38971747754716196
75% Corpus,32,asymmetric,0.9099999999999999,0.38265083604360883
75% Corpus,32,asymmetric,symmetric,0.4274493580571462
75% Corpus,33,0.01,0.01,0.40986659507864703
75% Corpus,33,0.01,0.31,0.40368624909974604
75% Corpus,33,0.01,0.61,0.3893392198100836
75% Corpus,33,0.01,0.9099999999999999,0.3922786542170355
75% Corpus,33,0.01,symmetric,0.40945234358105304
75% Corpus,33,0.31,0.01,0.41212487855415136
75% Corpus,33,0.31,0.31,0.4062118774100421
75% Corpus,33,0.31,0.61,0.39079972091935594
75% Corpus,33,0.31,0.9099999999999999,0.38188671964751897
75% Corpus,33,0.31,symmetric,0.40994722521306276
75% Corpus,33,0.61,0.01,0.3891329913220917
75% Corpus,33,0.61,0.31,0.36723001554786294
75% Corpus,33,0.61,0.61,0.3595566609465105
75% Corpus,33,0.61,0.9099999999999999,0.36047547612959036
75% Corpus,33,0.61,symmetric,0.3800332282887282
75% Corpus,33,0.9099999999999999,0.01,0.37557664381564393
75% Corpus,33,0.9099999999999999,0.31,0.36378794130708797
75% Corpus,33,0.9099999999999999,0.61,0.35851010146161755
75% Corpus,33,0.9099999999999999,0.9099999999999999,0.3377394113793464
75% Corpus,33,0.9099999999999999,symmetric,0.3691638853113478
75% Corpus,33,symmetric,0.01,0.40839831923221614
75% Corpus,33,symmetric,0.31,0.4033508424267138
75% Corpus,33,symmetric,0.61,0.384215587048953
75% Corpus,33,symmetric,0.9099999999999999,0.38338240502810944
75% Corpus,33,symmetric,symmetric,0.40831636178172365
75% Corpus,33,asymmetric,0.01,0.39667739187468615
75% Corpus,33,asymmetric,0.31,0.40158597857740336
75% Corpus,33,asymmetric,0.61,0.40125289011670967
75% Corpus,33,asymmetric,0.9099999999999999,0.3949429245436688
75% Corpus,33,asymmetric,symmetric,0.40339379366826306
75% Corpus,34,0.01,0.01,0.44266012136625427
75% Corpus,34,0.01,0.31,0.3824798503646127
75% Corpus,34,0.01,0.61,0.36848477971968735
75% Corpus,34,0.01,0.9099999999999999,0.3696395294926099
75% Corpus,34,0.01,symmetric,0.43971706545123734
75% Corpus,34,0.31,0.01,0.40607633634995605
75% Corpus,34,0.31,0.31,0.3898817384731008
75% Corpus,34,0.31,0.61,0.37816694489898267
75% Corpus,34,0.31,0.9099999999999999,0.3567384522188535
75% Corpus,34,0.31,symmetric,0.4075703420460348
75% Corpus,34,0.61,0.01,0.3825136941660239
75% Corpus,34,0.61,0.31,0.37057312031192585
75% Corpus,34,0.61,0.61,0.35563700512031904
75% Corpus,34,0.61,0.9099999999999999,0.34256233512343703
75% Corpus,34,0.61,symmetric,0.38127212632440866
75% Corpus,34,0.9099999999999999,0.01,0.37680579769851724
75% Corpus,34,0.9099999999999999,0.31,0.3694862490339426
75% Corpus,34,0.9099999999999999,0.61,0.35123400186698767
75% Corpus,34,0.9099999999999999,0.9099999999999999,0.3412408820445144
75% Corpus,34,0.9099999999999999,symmetric,0.37376658943027374
75% Corpus,34,symmetric,0.01,0.4316732527280314
75% Corpus,34,symmetric,0.31,0.38328889558558066
75% Corpus,34,symmetric,0.61,0.3741902534434367
75% Corpus,34,symmetric,0.9099999999999999,0.3827439327219494
75% Corpus,34,symmetric,symmetric,0.4274500482736209
75% Corpus,34,asymmetric,0.01,0.4301814097470593
75% Corpus,34,asymmetric,0.31,0.3835941518228303
75% Corpus,34,asymmetric,0.61,0.37218554961936395
75% Corpus,34,asymmetric,0.9099999999999999,0.35018478219760346
75% Corpus,34,asymmetric,symmetric,0.4283059071087088
75% Corpus,35,0.01,0.01,0.4137056665330609
75% Corpus,35,0.01,0.31,0.3960567465569251
75% Corpus,35,0.01,0.61,0.3800119847941235
75% Corpus,35,0.01,0.9099999999999999,0.3830515949267908
75% Corpus,35,0.01,symmetric,0.402878533303936
75% Corpus,35,0.31,0.01,0.4138261200226201
75% Corpus,35,0.31,0.31,0.40597308285803013
75% Corpus,35,0.31,0.61,0.390165777059788
75% Corpus,35,0.31,0.9099999999999999,0.37422038512338024
75% Corpus,35,0.31,symmetric,0.40807806211769293
75% Corpus,35,0.61,0.01,0.37166146018691815
75% Corpus,35,0.61,0.31,0.362042994059263
75% Corpus,35,0.61,0.61,0.3608612932253642
75% Corpus,35,0.61,0.9099999999999999,0.35068415916356477
75% Corpus,35,0.61,symmetric,0.37125195515786685
75% Corpus,35,0.9099999999999999,0.01,0.3699460157140065
75% Corpus,35,0.9099999999999999,0.31,0.36258109768466235
75% Corpus,35,0.9099999999999999,0.61,0.3506169593136346
75% Corpus,35,0.9099999999999999,0.9099999999999999,0.3309321392142642
75% Corpus,35,0.9099999999999999,symmetric,0.366252076139922
75% Corpus,35,symmetric,0.01,0.41042678296715523
75% Corpus,35,symmetric,0.31,0.3961026064201712
75% Corpus,35,symmetric,0.61,0.38535092129117554
75% Corpus,35,symmetric,0.9099999999999999,0.37456254830217206
75% Corpus,35,symmetric,symmetric,0.41107533200402346
75% Corpus,35,asymmetric,0.01,0.40160584930005866
75% Corpus,35,asymmetric,0.31,0.37579703990144514
75% Corpus,35,asymmetric,0.61,0.38908297482292786
75% Corpus,35,asymmetric,0.9099999999999999,0.38403458763483395
75% Corpus,35,asymmetric,symmetric,0.39066217192891795
75% Corpus,36,0.01,0.01,0.4019536228778097
75% Corpus,36,0.01,0.31,0.3960622016953362
75% Corpus,36,0.01,0.61,0.3690758766819538
75% Corpus,36,0.01,0.9099999999999999,0.3736717632663519
75% Corpus,36,0.01,symmetric,0.4016654057038147
75% Corpus,36,0.31,0.01,0.39125988215773155
75% Corpus,36,0.31,0.31,0.38584885487594145
75% Corpus,36,0.31,0.61,0.3790512233456116
75% Corpus,36,0.31,0.9099999999999999,0.3761662948045927
75% Corpus,36,0.31,symmetric,0.3906127294041475
75% Corpus,36,0.61,0.01,0.3712089615761863
75% Corpus,36,0.61,0.31,0.3579060562022745
75% Corpus,36,0.61,0.61,0.35551099942520253
75% Corpus,36,0.61,0.9099999999999999,0.34410754585179504
75% Corpus,36,0.61,symmetric,0.371051568492073
75% Corpus,36,0.9099999999999999,0.01,0.3704180532653103
75% Corpus,36,0.9099999999999999,0.31,0.3700187519209514
75% Corpus,36,0.9099999999999999,0.61,0.34961134420826045
75% Corpus,36,0.9099999999999999,0.9099999999999999,0.31746448891349605
75% Corpus,36,0.9099999999999999,symmetric,0.3677672959765839
75% Corpus,36,symmetric,0.01,0.39587711313793433
75% Corpus,36,symmetric,0.31,0.3967289701670583
75% Corpus,36,symmetric,0.61,0.38117944176932445
75% Corpus,36,symmetric,0.9099999999999999,0.38041149886225745
75% Corpus,36,symmetric,symmetric,0.40431743804629194
75% Corpus,36,asymmetric,0.01,0.41671895866663666
75% Corpus,36,asymmetric,0.31,0.38763030291515777
75% Corpus,36,asymmetric,0.61,0.371893964031448
75% Corpus,36,asymmetric,0.9099999999999999,0.37491736915790663
75% Corpus,36,asymmetric,symmetric,0.4178441607323853
75% Corpus,37,0.01,0.01,0.39455488764028107
75% Corpus,37,0.01,0.31,0.39931556372696303
75% Corpus,37,0.01,0.61,0.39090853941813675
75% Corpus,37,0.01,0.9099999999999999,0.37472270883278197
75% Corpus,37,0.01,symmetric,0.39565020223138814
75% Corpus,37,0.31,0.01,0.41645278278969045
75% Corpus,37,0.31,0.31,0.4066292389438777
75% Corpus,37,0.31,0.61,0.3826929491521911
75% Corpus,37,0.31,0.9099999999999999,0.3804420543738755
75% Corpus,37,0.31,symmetric,0.4124680724510104
75% Corpus,37,0.61,0.01,0.373231371671358
75% Corpus,37,0.61,0.31,0.35853476313120614
75% Corpus,37,0.61,0.61,0.3612508199510932
75% Corpus,37,0.61,0.9099999999999999,0.3533421053616425
75% Corpus,37,0.61,symmetric,0.37334034911137753
75% Corpus,37,0.9099999999999999,0.01,0.37047232658726037
75% Corpus,37,0.9099999999999999,0.31,0.36998928127652203
75% Corpus,37,0.9099999999999999,0.61,0.34468831342749107
75% Corpus,37,0.9099999999999999,0.9099999999999999,0.3191315374956056
